RecNum,EQID,EQName,Year,MoDay,StationName,StaSeqNum,StaID,M,Dip,Rake,Ztor,W,Rjb,Rrup,Azimuth,Vs30,VsFlag,Z1.0,Z1.5,Z2.5,PGA,PGV,PGD,T0.010S,T0.020S,T0.030S,T0.040S,T0.050S,T0.075S,T0.100S,T0.150S,T0.200S,T0.250S,T0.300S,T0.400S,T0.500S,T0.750S,T1.000S,T1.500S,T2.000S,T3.000S,T4.000S,T5.000S,T7.500S,T10.000S
1079,127,Northridge-01,1994,117,Seal Beach - Office Bldg,294,14578,6.69,40,103,5,24.00556,61.46,64.76,29.92,370.789,0,803,1667,3438,0.07554962,6.10483,1.78818,0.07619113,0.07608198,0.07622034,0.07859205,0.08039449,0.120052,0.139894,0.188261,0.205964,0.272602,0.200122,0.249797,0.197159,0.111023,0.06979124,0.03778557,0.02840853,0.02346745,0.009710983,0.006151726,0.001967721,0.000992579
1080,127,Northridge-01,1994,117,Simi Valley - Katherine Rd,550,90055,6.69,40,103,5,24.00556,0,13.42,90,557.42,1,12.8,40,320,0.745288,39.1759,5.1505,0.75263,0.810936,0.850186,0.870993,0.874355,1.00407,0.926416,1.03844,0.898465,1.14368,1.274,1.95644,1.42723,0.92868,0.70549,0.266257,0.101389,0.03023082,0.01508283,0.008898811,0.003796662,0.002111016
1081,127,Northridge-01,1994,117,Stone Canyon,64,78,6.69,40,103,5,24.00556,9.87,19.07,63.29,438.339,0,829,1386,2296.46,0.339078,30.6363,3.89763,0.343546,0.343333,0.35802,0.362628,0.402157,0.427602,0.506058,0.771277,0.675587,0.826864,0.989378,0.859546,0.536452,0.497134,0.265205,0.146939,0.05579868,0.02537639,0.01484895,0.01017013,0.004140985,0.002336301
1082,127,Northridge-01,1994,117,Sun Valley - Roscoe Blvd,515,90006,6.69,40,103,5,24.00556,5.59,10.05,51.53,308.64509,0,737,1826,2298,0.359475,31.3793,8.54646,0.362571,0.365211,0.365037,0.402925,0.381566,0.468302,0.501977,0.768458,0.993161,0.910035,0.696261,0.607376,0.706941,0.630926,0.482077,0.252828,0.164578,0.0930518,0.04700332,0.02857975,0.01035185,0.004510076
1083,127,Northridge-01,1994,117,Sunland - Mt Gleason Ave,553,90058,6.69,40,103,5,24.00556,12.38,13.35,-15.26,445.98306,0,123,161,862,0.143673,14.5499,4.9099,0.145008,0.143802,0.147114,0.153125,0.154866,0.176574,0.232554,0.296833,0.325773,0.386742,0.323398,0.336732,0.382406,0.279543,0.306673,0.08769282,0.08252262,0.03477642,0.02693966,0.01456134,0.006496985,0.003279779
1084,127,Northridge-01,1994,117,Sylmar - Converter Sta,61,74,6.69,40,103,5,24.00556,0,5.35,90,251.24,1,779,3282,6130,0.712314,109.376,52.3467,0.713211,0.719563,0.738712,0.81688,0.814824,0.872263,0.879664,0.95173,1.14542,1.16085,1.09525,1.13839,1.24797,1.64992,1.33443,0.96228,0.657584,0.307321,0.136003,0.09371521,0.04528029,0.0243616
1085,127,Northridge-01,1994,117,Sylmar - Converter Sta East,62,75,6.69,40,103,5,24.00556,0,5.19,90,370.52,1,NA,3490,NA,0.646893,95.0702,33.4274,0.647475,0.650949,0.659354,0.693018,0.677429,0.827973,0.929375,1.44424,1.47327,1.47954,1.24039,1.20311,0.948782,1.12058,0.897985,0.569609,0.472542,0.287365,0.115579,0.06693479,0.0325225,0.01765737
1086,127,Northridge-01,1994,117,Sylmar - Olive View Med FF,344,24514,6.69,40,103,5,24.00556,1.74,5.3,-90,440.54,1,NA,3040,NA,0.700661,95.3767,21.9396,0.705619,0.710302,0.731804,0.723493,0.775588,0.912283,1.10312,0.956298,1.17433,1.24362,1.78036,1.96423,1.66919,0.967994,0.752453,0.623938,0.48898,0.265466,0.09661665,0.04960971,0.02141444,0.01177444
1087,127,Northridge-01,1994,117,Tarzana - Cedar Hill A,341,24436,6.69,40,103,5,24.00556,0.37,15.6,88.83,257.21,1,220,265,1142,1.66154,96.0034,34.3606,1.68822,1.69915,1.71035,1.88582,2.0475,2.32772,2.72529,2.80224,2.61347,2.39594,3.14763,3.14961,2.48998,1.83795,0.588473,0.472393,0.357366,0.102441,0.08334492,0.06968557,0.03765618,0.01977045
1088,127,Northridge-01,1994,117,Terminal Island - S Seaside,575,90082,6.69,40,103,5,24.00556,53.43,57.2,44.45,229.787,0,624,1280,3471,0.158324,13.9038,2.23947,0.159314,0.158759,0.161139,0.17152,0.16547,0.17684,0.201567,0.31141,0.329177,0.562264,0.529834,0.424425,0.461908,0.284568,0.124219,0.04172025,0.02755162,0.02255052,0.0166063,0.00774163,0.003050772,0.001139393
1089,127,Northridge-01,1994,117,Topanga - Fire Sta,226,5081,6.69,40,103,5,24.00556,10.31,22.28,90,376.073,0,320,305,320,0.25912,13.7598,3.13019,0.259304,0.264592,0.309855,0.296401,0.287786,0.36375,0.524983,0.552879,0.899663,0.727887,0.861294,0.405273,0.404749,0.175818,0.10631,0.04747729,0.04280095,0.02588362,0.0110909,0.007057551,0.00405488,0.0028663
1090,127,Northridge-01,1994,117,Tustin - E Sycamore,582,90089,6.69,40,103,5,24.00556,81.66,83.72,16.46,234.88254,0,441,612,2428,0.06680315,3.42209,0.612768,0.06768832,0.06684417,0.06930394,0.06966879,0.07221352,0.07908418,0.122231,0.128955,0.211556,0.247326,0.18228,0.124932,0.11601,0.05437516,0.03792477,0.02884728,0.02216006,0.006056809,0.002383008,0.001364166,0.00048705,0.000256622
1091,127,Northridge-01,1994,117,Vasquez Rocks Park,313,24047,6.69,40,103,5,24.00556,23.1,23.64,-90,996.43,1,10.8,16.3,NA,0.144915,14.2697,2.89695,0.147948,0.148886,0.162697,0.159244,0.170775,0.281845,0.384013,0.36491,0.367971,0.390936,0.299079,0.478712,0.333548,0.164585,0.195681,0.08853,0.06161832,0.02799878,0.01375908,0.006894589,0.002311722,0.001247902
1092,127,Northridge-01,1994,117,Ventura - Harbor & California,365,25340,6.69,40,103,5,24.00556,54.28,58,137.28,271.441,0,1280,3049,5818.23,0.06984642,10.8924,3.41246,0.07008057,0.0703901,0.07014108,0.0704552,0.0707713,0.07470887,0.08030264,0.11926,0.134893,0.185093,0.154194,0.162917,0.17592,0.194815,0.171188,0.12992,0.06992552,0.04054487,0.02348075,0.01469742,0.003865276,0.001785443
1093,127,Northridge-01,1994,117,Villa Park - Serrano Ave,583,90090,6.69,40,103,5,24.00556,76.38,77.56,11.12,308.64509,0,216,412,2509,0.04329823,3.52094,1.33335,0.04362702,0.04331664,0.04603978,0.04571199,0.0468994,0.05940379,0.06649459,0.09048339,0.168566,0.109054,0.124346,0.100804,0.09136498,0.06071286,0.02964524,0.02236879,0.01480994,0.01012608,0.008772819,0.004442311,0.001288615,0.001153467
1094,127,Northridge-01,1994,117,West Covina - S Orange Ave,565,90071,6.69,40,103,5,24.00556,51.46,51.71,-1.34,308.64509,0,497,1025,3080,0.0635765,5.75696,1.96298,0.06417111,0.06389487,0.0664028,0.06573474,0.06790483,0.07683568,0.09147447,0.156126,0.17119,0.135062,0.166308,0.176792,0.122332,0.10935,0.09741828,0.04041744,0.04102365,0.01633489,0.01282497,0.008173484,0.002969289,0.001154475
1095,127,Northridge-01,1994,117,Whittier - S. Alta Dr,569,90075,6.69,40,103,5,24.00556,48.36,49.1,8.47,376.073,0,334,839,5067,0.07351861,4.9119,0.846923,0.07415432,0.07360813,0.07509927,0.07879926,0.07866245,0.07957492,0.0881682,0.119659,0.132137,0.126714,0.188996,0.104897,0.111023,0.08132111,0.08613684,0.03962579,0.01928128,0.005513581,0.002713652,0.001544576,0.000629137,0.000346474
1096,127,Northridge-01,1994,117,Wrightwood - Jackson Flat,308,23590,6.69,40,103,5,24.00556,64.46,64.66,-40.18,821.68948,0,NA,NA,NA,0.04855948,4.15321,0.781768,0.04898972,0.04885224,0.04950552,0.04946472,0.04969312,0.05233321,0.06068986,0.0821159,0.102255,0.104204,0.123705,0.146163,0.12903,0.08582936,0.07791957,0.02728188,0.01171582,0.0069206,0.005004036,0.002828404,0.000668994,0.000346851
1097,127,Northridge-01,1994,117,Wrightwood - Nielson Ranch,306,23573,6.69,40,103,5,24.00556,81.54,81.69,-33.32,345.419,0,NA,NA,NA,0.04382557,3.15092,0.586242,0.04443399,0.04454021,0.04490316,0.04518668,0.04832797,0.05980621,0.07845096,0.115235,0.0881015,0.09156942,0.109007,0.103495,0.06895215,0.04919767,0.03315361,0.02247349,0.00752115,0.00457491,0.003477686,0.001941317,0.000573314,0.000286047
1098,127,Northridge-01,1994,117,Wrightwood - Swarthout,307,23574,6.69,40,103,5,24.00556,71.51,71.69,-38.34,338.539,0,NA,NA,NA,0.05558837,3.01084,0.469355,0.05666422,0.05642406,0.05820677,0.06079447,0.06860919,0.09106518,0.130645,0.178844,0.148146,0.17668,0.200846,0.12139,0.107801,0.06926385,0.04068084,0.01292609,0.01180404,0.004151688,0.002683357,0.001457373,0.000388658,0.000214919
1099,128,Double Springs,1994,912,Woodfords,490,65398,5.9,81,-25,3,7,12.48,12.84,-94.94,345.419,0,NA,NA,NA,0.07080618,8.21991,1.38559,0.07226815,0.07122257,0.0746251,0.08677878,0.08988668,0.100833,0.113671,0.176467,0.183542,0.218187,0.251502,0.152795,0.249124,0.121953,0.102546,0.06998783,0.02692916,0.01270358,0.0064342,0.003755252,0.001229459,0.000607112
1103,129,"Kobe, Japan",1995,116,FUK,718,99999,6.9,85,180,0.2,19.99833,158.08,158.61,159.34,256,0,NA,NA,NA,0.03734285,4.91847,1.6239,0.03750706,0.03776228,0.03740585,0.03758326,0.03788682,0.039499,0.04126505,0.05468918,0.05464598,0.08132543,0.0854928,0.107501,0.107519,0.08102871,0.08922341,0.06085018,0.02431033,0.01089725,0.006222348,0.004179312,0.001699021,0.000981755
1105,129,"Kobe, Japan",1995,116,HIK,732,99999,6.9,85,180,0.2,19.99833,95.72,95.72,-172.58,256,0,NA,NA,NA,0.142619,14.806,2.30712,0.143573,0.144962,0.142709,0.143038,0.143622,0.146318,0.148603,0.159831,0.209083,0.246253,0.305208,0.393267,0.406594,0.341067,0.195815,0.109581,0.04929021,0.01562348,0.008581784,0.005246822,0.002784832,0.001585428
1106,129,"Kobe, Japan",1995,116,KJMA,896,99999,6.9,85,180,0.2,19.99833,0.94,0.96,-90,312,0,NA,NA,NA,0.710466,77.8287,18.871,0.712549,0.715268,0.714303,0.713243,0.71698,0.766581,0.83111,0.965309,1.03527,1.20526,1.46689,2.28309,1.56616,1.93183,1.35384,0.489511,0.321395,0.157052,0.08551774,0.04475613,0.01505184,0.008251769
1107,129,"Kobe, Japan",1995,116,Kakogawa,838,99999,6.9,85,180,0.2,19.99833,22.5,22.5,-83.78,312,0,NA,NA,NA,0.266783,21.6563,7.60031,0.270414,0.270193,0.277067,0.285688,0.315833,0.433971,0.414511,0.782424,0.723565,0.658964,0.62839,0.558507,0.498902,0.290563,0.337546,0.237954,0.204301,0.04321536,0.02834063,0.02012548,0.009608404,0.00460544
1109,129,"Kobe, Japan",1995,116,MZH,911,99999,6.9,85,180,0.2,19.99833,69.04,70.26,127.05,609,0,NA,NA,NA,0.06247773,5.03974,1.91487,0.06271999,0.06303985,0.06328472,0.06376487,0.06447537,0.07285132,0.08137187,0.105912,0.151036,0.153565,0.15349,0.125199,0.227457,0.09938211,0.03956799,0.02234404,0.01589549,0.01237297,0.008858759,0.004891751,0.00272058,0.001437361
1111,129,"Kobe, Japan",1995,116,Nishi-Akashi,914,99999,6.9,85,180,0.2,19.99833,7.08,7.08,-70.37,609,0,NA,NA,NA,0.486194,35.7307,10.7525,0.49132,0.488419,0.490809,0.494536,0.509476,0.557388,0.613919,0.895956,1.21389,1.26189,1.34066,1.3262,1.59255,0.817703,0.312948,0.21427,0.172281,0.06545582,0.04025603,0.03474187,0.01643776,0.006868923
1112,129,"Kobe, Japan",1995,116,OKA,918,99999,6.9,85,180,0.2,19.99833,86.94,86.94,-121.27,609,0,NA,NA,NA,0.07093182,3.85951,1.71888,0.0718153,0.07245293,0.07205453,0.07209231,0.07348455,0.08086516,0.108682,0.136472,0.141871,0.125205,0.184479,0.173694,0.158464,0.05020198,0.03133258,0.01233681,0.007214145,0.005487313,0.00480324,0.006560594,0.003872433,0.001448215
1113,129,"Kobe, Japan",1995,116,OSAJ,920,99999,6.9,85,180,0.2,19.99833,21.35,21.35,-94.42,256,0,NA,NA,NA,0.07615867,18.2515,8.34692,0.07642041,0.0766552,0.07852282,0.07780568,0.07875899,0.08653866,0.09865536,0.159205,0.121197,0.166979,0.17429,0.184626,0.184918,0.160374,0.197585,0.105619,0.112994,0.07554605,0.05031976,0.02882873,0.01022482,0.005937334
1116,129,"Kobe, Japan",1995,116,Shin-Osaka,932,99999,6.9,85,180,0.2,19.99833,19.14,19.15,-93.2,256,0,NA,NA,NA,0.229263,32.8158,8.06524,0.230591,0.229492,0.230013,0.230641,0.231842,0.240576,0.286805,0.459469,0.39396,0.40096,0.465875,0.544134,0.615999,0.575911,0.272126,0.225478,0.120185,0.07026225,0.03790275,0.02541704,0.009649336,0.004445689
1117,129,"Kobe, Japan",1995,116,TOT,1092,99999,6.9,85,180,0.2,19.99833,119.64,119.64,-79.98,609,0,NA,NA,NA,0.07652855,10.8577,3.23037,0.07692807,0.07758226,0.07687999,0.07695087,0.07725251,0.07894403,0.07854949,0.101538,0.124036,0.1833,0.152995,0.157986,0.248544,0.307627,0.155176,0.0376546,0.01738987,0.009882434,0.007373394,0.006698796,0.003519172,0.001895673
1119,129,"Kobe, Japan",1995,116,Takarazuka,939,99999,6.9,85,180,0.2,19.99833,0,0.27,90,312,0,NA,NA,NA,0.706943,75.8753,23.1266,0.71661,0.712589,0.717802,0.720108,0.742208,0.853465,0.861538,1.51426,1.43809,1.55032,1.11905,1.51273,1.74415,1.12133,0.857556,0.705923,0.434084,0.143858,0.07627133,0.04613926,0.0167657,0.009844839
1120,129,"Kobe, Japan",1995,116,Takatori,940,99999,6.9,85,180,0.2,19.99833,1.46,1.47,-90,256,0,NA,NA,NA,0.652813,117.142,33.0621,0.659944,0.657206,0.664232,0.673906,0.683134,0.747779,0.940874,1.2954,1.77306,1.46494,1.57142,1.72819,1.37872,1.22467,1.28083,1.03918,0.934316,0.305976,0.151832,0.07874507,0.03035539,0.01539291
1122,130,"Kozani, Greece-01",1995,513,Edessa (bsmt),710,99999,6.4,43,-95,2.8,15.7037,74.78,75.99,123.28,424.8,0,NA,NA,NA,0.02424364,1.97881,0.26865,0.02425236,0.02429782,0.02436895,0.02446341,0.02459854,0.02522239,0.02761197,0.03012723,0.04929343,0.04269414,0.05304689,0.06597364,0.09327078,0.05989147,0.02100492,0.009623202,0.006753192,0.001922515,0.001027939,0.00061352,0.000228849,0.000111271
1123,130,"Kozani, Greece-01",1995,513,Florina,717,99999,6.4,43,-95,2.8,15.7037,72.82,74.06,90,659.6,0,NA,NA,NA,0.02415886,1.29224,0.09403817,0.02416668,0.02430854,0.0244953,0.02484924,0.02598374,0.02810226,0.03536183,0.04529006,0.07361346,0.09286048,0.06965098,0.07390326,0.03969005,0.01627803,0.008649053,0.001924726,0.001105768,0.000443833,0.00024288,0.000154153,6.76E-05,3.80E-05
1124,130,"Kozani, Greece-01",1995,513,Kardista,842,99999,6.4,43,-95,2.8,15.7037,79.33,79.38,-90,338.6,0,NA,NA,NA,0.02084781,2.00467,0.253096,0.02088157,0.02094107,0.02108896,0.021276,0.02142294,0.02261892,0.02846631,0.03705572,0.04346451,0.05234061,0.06400986,0.05253512,0.05217768,0.03741498,0.04184642,0.01039391,0.003140037,0.001311618,0.000733078,0.000459242,0.000193687,0.000111109
1125,130,"Kozani, Greece-01",1995,513,Kastoria,844,99999,6.4,43,-95,2.8,15.7037,47.79,49.66,90,659.6,0,NA,NA,NA,0.01779465,1.13725,0.140426,0.01781009,0.01793621,0.01801483,0.0185769,0.02025425,0.02346028,0.03059966,0.03722125,0.03469637,0.04123491,0.06426607,0.05174968,0.04123313,0.02984137,0.02450483,0.004795656,0.002236247,0.000723376,0.000376043,0.000237204,0.000102863,5.72E-05
1126,130,"Kozani, Greece-01",1995,513,Kozani,899,99999,6.4,43,-95,2.8,15.7037,14.13,19.54,108.92,659.6,0,NA,NA,NA,0.175748,8.28171,1.17993,0.176141,0.178235,0.184637,0.202553,0.220886,0.267644,0.399922,0.474078,0.583026,0.445179,0.368597,0.225153,0.155731,0.0636447,0.09554276,0.03694345,0.02554656,0.01251332,0.004645315,0.002180364,0.000881828,0.000485559
1127,130,"Kozani, Greece-01",1995,513,Larisa,901,99999,6.4,43,-95,2.8,15.7037,74.06,74.11,-121.54,338.6,0,NA,NA,NA,0.03727056,9.00535,4.62964,0.03728594,0.03734999,0.03745053,0.03761267,0.0381001,0.03899705,0.0433427,0.04779898,0.05024394,0.06628654,0.06434091,0.07073981,0.06351542,0.07240774,0.09436158,0.07768252,0.05126094,0.07092269,0.04413481,0.02164576,0.004578932,0.002566069
1128,130,"Kozani, Greece-01",1995,513,Veroia (bsmt),1137,99999,6.4,43,-95,2.8,15.7037,55.66,57.27,143.31,338.6,0,NA,NA,NA,0.02946948,2.5547,0.39341,0.02947892,0.02964852,0.02995762,0.03041611,0.03154232,0.03392531,0.03991653,0.05457327,0.05935105,0.06681858,0.07021645,0.08134633,0.07436705,0.06758711,0.03985918,0.01998174,0.007165313,0.002178647,0.00112096,0.000687756,0.000290811,0.000161049
1137,134,"Dinar, Turkey",1995,1001,Burdur,617,99999,6.4,45,-94,0,13.29365,35.59,36.81,38.94,338.6,0,NA,NA,NA,0.04108574,4.65362,1.14789,0.04113819,0.0413054,0.04161567,0.041896,0.0428628,0.04491601,0.04887032,0.08455127,0.120889,0.122324,0.0941167,0.09279678,0.08790528,0.08539235,0.05646479,0.04630197,0.03847006,0.008275671,0.003496696,0.002153765,0.00089586,0.000481626
1139,134,"Dinar, Turkey",1995,1001,Cardak,623,99999,6.4,45,-94,0,13.29365,43.13,44.15,95.72,338.6,0,NA,NA,NA,0.06286195,3.3269,0.320883,0.06300392,0.06347918,0.06425599,0.06564333,0.067919,0.08082358,0.101647,0.199309,0.223437,0.219179,0.155968,0.119836,0.11719,0.0943744,0.03766948,0.008651423,0.00441453,0.001554915,0.000834866,0.000526891,0.000232878,0.000130427
1140,134,"Dinar, Turkey",1995,1001,Denizli,705,99999,6.4,45,-94,0,13.29365,85.8,86.31,116.47,338.6,0,NA,NA,NA,0.01593759,2.92471,1.27059,0.0159428,0.0159732,0.01607592,0.01607202,0.01619016,0.01719831,0.01849009,0.02693138,0.026491,0.02761168,0.03120294,0.03313973,0.04480702,0.03772653,0.03298988,0.03747514,0.02032953,0.01522478,0.01052786,0.007592441,0.001454453,0.000637701
1141,134,"Dinar, Turkey",1995,1001,Dinar,706,99999,6.4,45,-94,0,13.29365,0,3.36,90,219.75,1,NA,NA,NA,0.303356,33.1701,7.50176,0.303539,0.304574,0.306518,0.307831,0.315726,0.336742,0.407564,0.604873,0.659159,0.960332,1.12315,0.79053,0.618288,0.506408,0.488063,0.282097,0.321253,0.124969,0.05728366,0.02501052,0.006517212,0.003242416
1144,135,Gulf of Aqaba,1995,1122,Eilat,712,99999,7.2,78,0,1,24.9963,43.29,44.1,167.75,354.88,1,NA,NA,NA,0.09543976,11.4899,4.27574,0.09555721,0.09621704,0.09810428,0.100792,0.101772,0.114462,0.130609,0.223649,0.256808,0.275619,0.259174,0.239969,0.194024,0.09573889,0.08520018,0.07067949,0.08604524,0.03826423,0.02002104,0.01846868,0.006446567,0.003654304
1148,136,"Kocaeli, Turkey",1999,817,Arcelik,600,99999,7.51,88,180,0,20.24727,10.56,13.49,65.28,523,1,13.5,NA,NA,0.174061,28.4512,25.8387,0.174099,0.178415,0.18964,0.220486,0.20686,0.23694,0.249994,0.456406,0.48983,0.3074,0.251977,0.210523,0.169319,0.180841,0.109115,0.09010961,0.06620476,0.05641188,0.0667224,0.07420937,0.03944672,0.02148474
1149,136,"Kocaeli, Turkey",1999,817,Atakoy,603,99999,7.51,88,180,0,20.24727,56.49,58.28,38.73,274.5,0,NA,NA,NA,0.124762,18.5766,18.2229,0.124792,0.125158,0.126699,0.127161,0.131631,0.143807,0.219919,0.225904,0.266162,0.279613,0.330502,0.259544,0.249501,0.198635,0.24411,0.112609,0.05694888,0.03609785,0.02514034,0.0264003,0.02326315,0.01239534
1151,136,"Kocaeli, Turkey",1999,817,Balikesir,608,99999,7.51,88,180,0,20.24727,180.24,180.24,-33,338.6,0,NA,NA,NA,0.01656279,4.87706,7.76042,0.01668794,0.0166019,0.01665261,0.01674226,0.01689265,0.01742077,0.01992442,0.0236939,0.03609679,0.03328252,0.03982241,0.04618654,0.04430947,0.03641214,0.0238974,0.02378883,0.01304529,0.01815617,0.01281244,0.01161014,0.007730996,0.006066561
1153,136,"Kocaeli, Turkey",1999,817,Botas,614,99999,7.51,88,180,0,20.24727,126.04,127.05,22.11,274.5,0,NA,NA,NA,0.100244,11.9551,10.6495,0.100263,0.101065,0.102827,0.103372,0.105519,0.124328,0.191359,0.210568,0.186088,0.185848,0.170599,0.234772,0.220976,0.101419,0.107545,0.04365585,0.0418816,0.03229086,0.01939387,0.01369467,0.009237048,0.007050559
1154,136,"Kocaeli, Turkey",1999,817,Bursa Sivil,619,99999,7.51,88,180,0,20.24727,65.53,65.53,-57.86,659.6,0,NA,NA,NA,0.05587014,9.01624,4.39909,0.05633551,0.05599071,0.0561528,0.05625461,0.05696794,0.05733525,0.0627965,0.07803936,0.09335206,0.108073,0.124565,0.134114,0.114589,0.110756,0.106706,0.09713541,0.06193215,0.02568534,0.01832533,0.01361015,0.009464866,0.004298295
1155,136,"Kocaeli, Turkey",1999,817,Bursa Tofas,620,99999,7.51,88,180,0,20.24727,60.43,60.43,-49.87,274.5,0,NA,NA,NA,0.09937234,18.8551,13.9355,0.09945282,0.09983201,0.101163,0.101245,0.101644,0.104283,0.131144,0.162601,0.22739,0.221913,0.193691,0.243613,0.255135,0.269935,0.203224,0.164777,0.08564936,0.07475707,0.05151992,0.03268789,0.02443042,0.01279933
1157,136,"Kocaeli, Turkey",1999,817,Cekmece,625,99999,7.51,88,180,0,20.24727,64.95,66.69,38.32,346,1,NA,NA,NA,0.156352,14.6402,12.4057,0.156931,0.159876,0.164952,0.167353,0.172286,0.201302,0.248174,0.506017,0.66302,0.460445,0.295223,0.195705,0.178131,0.23918,0.102791,0.04262313,0.02665427,0.01627553,0.01399951,0.01625802,0.01678605,0.01043437
1158,136,"Kocaeli, Turkey",1999,817,Duzce,709,99999,7.51,88,180,0,20.24727,13.6,15.37,142.59,276,1,NA,NA,NA,0.325502,55.3249,29.5751,0.325623,0.326048,0.326963,0.327738,0.333075,0.334718,0.382631,0.498064,0.572759,0.753691,0.921086,0.981517,0.628892,0.503583,0.490354,0.432384,0.322333,0.139563,0.148662,0.07721114,0.05501949,0.0266802
1159,136,"Kocaeli, Turkey",1999,817,Eregli,714,99999,7.51,88,180,0,20.24727,141.37,142.29,20.1,659.6,0,NA,NA,NA,0.09876374,14.9026,6.56759,0.09878612,0.0990095,0.09952144,0.10049,0.102671,0.106103,0.111505,0.121465,0.146507,0.192559,0.163185,0.211147,0.237525,0.216787,0.233931,0.07673161,0.04352327,0.0249742,0.0176972,0.01476454,0.01182358,0.006699946
1160,136,"Kocaeli, Turkey",1999,817,Fatih,716,99999,7.51,88,180,0,20.24727,53.34,55.48,49.55,338.6,0,NA,NA,NA,0.177387,16.6783,18.0957,0.179292,0.191594,0.220455,0.252304,0.265451,0.33714,0.30475,0.370402,0.365207,0.464948,0.483389,0.498904,0.587784,0.202984,0.09609676,0.05164671,0.02775519,0.03248695,0.02200406,0.01748676,0.01566958,0.01018963
1161,136,"Kocaeli, Turkey",1999,817,Gebze,722,99999,7.51,88,180,0,20.24727,7.57,10.92,90,792,1,3,NA,NA,0.18333,38.2954,33.6908,0.183779,0.184984,0.188458,0.200131,0.211966,0.275523,0.382885,0.417015,0.432817,0.326637,0.401015,0.470845,0.454847,0.202344,0.20172,0.128566,0.09837633,0.102158,0.118558,0.09810708,0.05385385,0.02907644
1162,136,"Kocaeli, Turkey",1999,817,Goynuk,724,99999,7.51,88,180,0,20.24727,31.74,31.74,-88.66,424.8,0,NA,NA,NA,0.138731,10.7465,2.97262,0.139032,0.140105,0.144735,0.157424,0.172676,0.219476,0.235829,0.315815,0.477467,0.392442,0.331684,0.2981,0.188755,0.131138,0.137932,0.103588,0.0454739,0.02944103,0.02123181,0.01606707,0.004801407,0.002290487
1163,136,"Kocaeli, Turkey",1999,817,Hava Alani,730,99999,7.51,88,180,0,20.24727,58.33,60.05,36.95,424.8,0,NA,NA,NA,0.09415884,20.2676,22.8826,0.09419003,0.09444924,0.09498553,0.09690601,0.0944,0.09918433,0.112918,0.14504,0.157443,0.242309,0.284023,0.272749,0.291104,0.165365,0.174334,0.103028,0.07696874,0.04778762,0.0359791,0.04184758,0.03019628,0.01708146
1164,136,"Kocaeli, Turkey",1999,817,Istanbul,832,99999,7.51,88,180,0,20.24727,49.66,51.95,53.76,424.8,0,NA,NA,NA,0.04854083,8.14535,10.274,0.04931808,0.04927085,0.04898024,0.05475921,0.05908244,0.06515869,0.09681297,0.100825,0.130126,0.114959,0.08753916,0.07663114,0.05848091,0.05098585,0.05468171,0.0452941,0.02225229,0.026499,0.02350944,0.01870823,0.01112383,0.005211215
